Date, Status, Repeat, Weight, Elbow Angle, Current, Ring
2025-09-18 14:43:22.437,Extension,0,-279.43,170.02,-13.4500,1
2025-09-18 14:43:22.437,Extension,0,-5.15,170.02,-13.4500,0
2025-09-18 14:43:22.437,Extension,0,-4.18,170.02,-13.4500,0
2025-09-18 14:43:22.437,Extension,0,4.03,170.02,-13.4500,0
2025-09-18 14:43:22.437,Extension,0,3.14,170.02,-13.4500,0
2025-09-18 14:43:22.437,Extension,0,1.89,170.02,-13.4500,0
2025-09-18 14:43:22.438,Extension,0,3.31,170.02,-13.4500,0
2025-09-18 14:43:22.438,Extension,0,9.68,170.02,-13.4500,0
2025-09-18 14:43:22.438,Extension,0,9.13,169.93,-5.3800,0
2025-09-18 14:43:22.438,Extension,0,9.30,170.02,-13.4500,1
2025-09-18 14:43:22.438,Extension,0,3.86,170.02,-13.4500,0
2025-09-18 14:43:22.438,Extension,0,4.40,170.02,-13.4500,0
2025-09-18 14:43:22.438,Extension,0,8.07,170.02,-13.4500,0
2025-09-18 14:43:22.438,Extension,0,8.59,170.02,-10.7600,0
2025-09-18 14:43:22.438,Extension,0,5.55,170.02,-10.7600,0
2025-09-18 14:43:22.438,Extension,0,-0.30,170.02,-10.7600,0
2025-09-18 14:43:22.438,Extension,0,-64.95,169.84,29.5900,0
2025-09-18 14:43:22.438,Extension,0,-63.94,169.84,24.2100,0
2025-09-18 14:43:22.438,Extension,0,-57.96,169.84,16.1400,0
2025-09-18 14:43:22.438,Extension,0,-54.58,169.75,24.2100,0
2025-09-18 14:43:22.494,Extension,0,-59.00,169.84,32.2800,0
2025-09-18 14:43:22.524,Extension,0,-59.00,169.84,21.5200,0
2025-09-18 14:43:22.580,Extension,0,-44.79,169.75,24.2100,0
2025-09-18 14:43:22.616,Extension,0,-45.53,169.75,32.2800,0
2025-09-18 14:43:22.669,Extension,0,-43.76,169.75,26.9000,0
2025-09-18 14:43:22.713,Extension,0,-46.08,169.84,21.5200,0
2025-09-18 14:43:22.774,Extension,0,-49.72,169.75,29.5900,0
2025-09-18 14:43:22.819,Extension,0,-50.10,169.84,32.2800,0
2025-09-18 14:43:22.866,Extension,0,-50.10,169.75,26.9000,0
2025-09-18 14:43:22.946,Extension,0,-48.45,169.84,16.1400,0
2025-09-18 14:43:22.961,Extension,0,-47.96,169.84,32.2800,0
2025-09-18 14:43:23.008,Extension,0,-47.54,169.84,32.2800,0
2025-09-18 14:43:23.055,Extension,0,-47.94,169.75,18.8300,0
2025-09-18 14:43:23.103,Extension,0,-47.43,169.75,32.2800,0
2025-09-18 14:43:23.152,Extension,0,-46.67,169.84,24.2100,0
2025-09-18 14:43:23.208,Extension,0,-46.95,169.84,26.9000,0
